filename,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
H8_Capuchius,1,6,21,5,0,5,3,1,10,5,6,4,4,4,4,5,9,7,0,6,9,14,14,2,3,0,1,10,12,1,12,1,3,6,6,5,6,6,0
H8_Chamberlain,57,71,269,69,40,63,56,19,145,116,120,71,85,79,35,87,187,122,13,90,161,110,195,41,51,2,62,192,171,19,208,18,23,89,68,86,58,125,1
H8_Chancellor,15,11,52,19,4,14,11,8,28,19,22,17,13,16,4,8,41,19,1,13,28,28,46,6,6,1,11,48,28,5,45,3,3,15,10,15,10,20,1
H8_Cranmer,45,106,291,63,26,90,60,21,151,97,95,90,85,58,40,76,142,102,14,68,167,126,248,28,45,4,53,143,171,54,200,18,20,61,64,56,25,94,3
H8_Crier,0,2,12,3,0,0,0,0,3,3,1,2,0,0,3,1,9,3,0,11,3,3,11,4,0,0,0,4,0,0,6,2,0,3,3,2,0,0,0
H8_Cromwell,17,33,70,22,8,23,19,7,50,31,31,31,16,15,11,31,54,35,0,21,41,32,72,9,19,1,15,50,55,8,54,2,8,22,25,19,21,36,1
H8_Denny,1,3,5,4,0,3,2,1,6,1,2,2,1,0,1,2,1,2,0,1,3,4,2,0,0,0,2,5,1,1,2,0,1,1,1,0,2,2,1
H8_Epilogue,3,9,27,7,2,7,3,2,13,17,8,4,9,8,2,6,26,17,0,13,19,11,20,0,6,0,8,19,18,2,25,0,2,7,4,14,1,11,0
H8_GENTLEMEN.1,54,40,216,46,10,27,35,12,100,81,74,67,48,45,18,62,131,76,12,67,89,73,148,19,24,3,34,104,116,18,170,5,8,57,44,44,25,76,0
H8_GENTLEMEN.2,34,70,168,28,14,27,35,8,77,75,38,44,38,30,14,55,105,56,4,62,73,50,110,17,30,2,23,76,90,19,117,9,11,36,45,34,15,57,0
H8_GENTLEMEN.3,12,43,128,24,14,24,23,14,63,53,47,33,29,26,11,24,64,44,6,37,63,53,78,16,19,6,25,64,58,11,71,5,6,22,23,44,9,34,0
H8_GENTLEMEN.X,1,2,6,1,0,0,0,0,3,3,1,0,5,0,2,0,2,2,0,1,3,3,4,0,1,0,2,5,4,0,3,0,0,1,0,2,1,3,0
H8_Gardiner,43,49,184,37,22,42,41,14,93,65,65,57,50,40,18,45,103,68,13,43,74,82,135,11,31,2,25,111,121,10,156,5,7,48,39,45,30,54,1
H8_Garter,1,1,12,1,0,4,1,0,6,2,5,2,0,2,2,3,4,2,0,0,5,2,8,2,0,0,4,3,7,0,2,1,1,1,3,0,0,1,0
H8_Griffith,26,39,112,20,11,12,20,8,70,35,37,39,26,31,22,50,96,54,4,23,59,55,94,13,29,2,20,58,75,9,98,4,9,32,27,35,16,48,0
H8_Guilford,2,6,18,7,0,3,4,0,12,5,11,3,4,4,5,9,8,13,1,10,12,9,14,1,3,0,6,13,9,0,12,1,6,5,4,7,3,6,0
H8_HenryVIII,200,272,907,195,95,301,185,71,520,319,342,263,174,184,106,244,545,334,36,274,390,412,729,76,122,12,184,535,484,91,708,48,61,288,212,254,181,271,7
H8_Katherine,181,227,757,218,62,280,163,62,406,214,264,184,144,174,92,201,491,298,45,209,393,411,633,88,144,8,182,470,427,72,545,52,65,223,186,202,171,238,7
H8_Keeper,2,4,6,8,3,4,4,1,6,0,5,3,4,2,2,3,3,1,0,2,8,5,8,0,2,0,3,10,4,1,9,1,0,3,0,2,7,3,1
H8_LADIES.KATHERINE.0.1,3,6,18,3,4,2,3,1,13,10,10,4,4,5,1,10,18,11,0,4,11,7,13,8,1,0,6,14,13,1,12,1,0,4,6,3,2,13,0
H8_LADIES.KATHERINE.Patience,2,2,9,3,3,1,0,1,7,1,1,7,3,2,1,8,2,2,0,4,5,5,8,1,3,0,1,3,4,1,3,1,1,2,2,0,1,3,0
H8_Lovell,16,42,137,36,11,33,24,12,78,58,45,45,36,30,18,28,65,44,3,48,55,54,97,14,16,1,19,78,67,9,96,5,6,33,25,28,19,37,0
H8_Messenger,1,1,7,2,0,3,1,0,3,2,3,0,4,1,1,2,3,3,1,2,3,6,5,2,0,0,1,6,5,0,5,0,0,3,0,0,3,1,0
H8_Norfolk,88,112,416,110,37,87,81,34,197,168,149,112,80,94,52,116,295,124,13,121,194,140,328,65,55,3,84,227,252,26,330,21,24,99,77,110,55,174,3
H8_OldLady,32,35,114,43,15,38,33,11,61,36,44,30,25,29,12,27,79,41,6,40,58,45,89,16,19,4,26,84,62,11,105,11,17,36,31,37,33,40,0
H8_Page,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
H8_Porter,18,23,78,19,6,10,23,3,39,31,15,10,20,8,11,12,38,30,2,22,35,22,49,11,8,1,14,52,37,5,45,4,4,31,12,16,20,30,0
H8_Prologue,6,23,67,14,12,8,14,5,34,31,25,16,25,20,5,10,44,42,3,17,33,23,59,15,23,1,11,41,34,4,50,8,2,21,14,21,8,25,0
H8_SECRETARIES.0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,2,0,0,0,1,0,2,3,2,0,0,0,0,1,0,0,2,2,0
H8_SERVANTS.LARDER.1,1,2,0,3,0,1,1,0,3,0,0,5,0,0,1,1,1,1,0,0,2,2,0,1,0,0,2,4,2,0,5,0,1,3,0,0,1,0,0
H8_SERVANTS.PORTER.1,20,25,87,22,8,29,17,8,49,30,32,23,24,21,10,24,42,33,2,19,36,47,66,6,15,1,17,43,51,9,63,4,9,18,10,30,6,28,0
H8_SERVANTS.X.1,1,4,10,2,0,0,3,0,5,4,2,3,5,4,1,1,2,1,2,1,3,4,7,0,2,0,2,9,5,0,4,0,0,1,2,0,0,4,0
H8_Sands,12,31,85,27,5,37,19,6,50,23,29,13,28,21,9,20,47,33,2,23,50,50,54,17,17,0,10,52,42,7,55,7,13,12,22,25,11,27,0
H8_Scribe,0,1,8,2,0,0,0,0,2,2,1,1,2,0,2,1,6,2,0,7,2,2,7,3,0,0,0,3,2,0,4,1,0,2,2,1,0,0,0
H8_Sergeant,1,3,12,2,1,3,1,0,5,3,1,5,1,1,0,2,3,2,0,3,2,5,8,2,1,0,1,4,5,0,5,1,0,1,5,0,0,1,0
H8_Suffolk,31,51,163,45,16,42,39,12,90,61,56,45,31,35,15,62,145,63,12,66,85,72,126,26,31,2,38,99,82,18,111,8,8,44,37,36,23,65,1
H8_Surrey,37,40,165,36,23,40,35,3,65,73,43,28,22,28,24,35,90,49,10,53,79,56,96,16,21,2,26,96,92,15,109,6,11,43,32,32,31,36,1
H8_Surveyor,28,43,119,20,7,31,23,15,82,50,31,45,12,33,7,55,91,50,9,32,41,54,85,17,15,1,26,54,61,8,89,6,11,44,26,32,7,43,2
H8_Usher,1,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
H8_Vaux,1,1,9,0,0,0,2,2,3,5,3,3,1,2,1,1,7,4,1,2,0,1,4,1,0,0,3,6,6,0,4,0,0,2,1,1,0,3,0
H8_Wolsey,151,276,918,219,81,284,172,58,426,297,303,237,170,207,103,220,489,328,37,239,410,408,721,92,151,20,178,519,464,77,622,39,82,220,220,229,132,293,3
Ham_AMBASSADORS,2,5,13,0,2,1,0,0,10,4,5,2,1,4,2,4,10,2,0,3,7,6,6,3,0,0,0,7,6,2,8,1,3,2,2,2,0,6,0
Ham_ATTENDANTS,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,1,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0
Ham_ATTENDANTS.0.1,0,1,3,1,0,0,0,0,0,2,3,2,3,1,0,1,1,2,1,0,2,2,5,0,0,0,0,3,2,0,4,0,0,1,1,0,1,3,0
Ham_ATTENDANTS.1,4,8,22,4,1,1,5,6,20,11,12,11,3,3,0,11,18,20,1,10,6,9,19,5,2,0,7,11,18,5,22,7,2,5,4,7,4,15,0
Ham_ATTENDANTS.2,2,4,13,8,1,4,4,0,10,6,6,4,4,3,1,8,15,4,2,8,11,10,14,5,2,0,3,7,4,0,17,0,0,14,0,4,8,6,1
Ham_ATTENDANTS.GUARDS,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Ham_Barnardo,18,15,51,17,9,18,10,3,27,26,28,15,14,11,10,18,32,18,0,26,30,24,35,12,11,0,6,34,45,4,55,5,6,16,11,26,8,15,0
Ham_Claudius,216,361,1108,254,142,243,229,68,602,440,363,321,188,288,133,321,782,393,65,305,489,428,871,118,188,16,206,611,623,99,926,105,60,299,242,307,172,348,4
Ham_Cornelius,0,1,1,1,1,0,0,0,2,1,0,1,0,0,0,0,3,2,0,0,2,0,2,1,1,0,0,0,0,1,2,1,0,1,0,2,0,1,0
Ham_Doctor,6,9,30,4,3,0,10,2,21,6,10,9,3,5,2,10,10,10,3,2,12,6,20,3,5,0,4,20,8,6,16,2,3,3,6,5,1,9,0
Ham_FOLLOWERS.LAERTES,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,3,1,2,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0
Ham_Fortinbras,11,17,53,12,5,16,9,5,21,22,12,7,8,11,4,19,37,22,7,20,23,26,30,3,17,1,11,30,40,5,43,2,2,11,13,11,2,19,0
Ham_Francisco,3,6,8,2,2,6,1,1,7,2,3,5,2,5,4,5,10,4,0,6,6,7,10,3,4,0,2,7,10,0,10,3,2,4,2,0,5,2,0
Ham_Gertrude,47,102,257,56,32,90,49,19,165,113,89,62,47,54,27,94,185,117,9,84,161,127,192,33,63,5,61,147,148,21,214,21,21,68,48,80,36,99,0
Ham_Ghost,41,46,207,28,25,63,49,17,96,89,55,62,26,52,13,40,126,51,9,47,95,77,149,16,39,2,35,83,117,8,184,6,6,44,42,49,5,55,1
Ham_Gravedigger,38,74,136,39,25,34,27,13,93,78,68,44,41,40,23,65,131,79,5,47,84,66,131,15,26,2,25,93,92,14,155,15,8,43,24,56,23,74,0
Ham_GravediggersCompanion,6,10,26,5,6,7,8,2,10,9,11,5,6,6,3,10,15,10,2,7,11,8,28,1,3,0,2,19,11,4,24,3,3,5,3,5,2,8,0
Ham_Guildenstern,23,24,95,26,7,31,24,5,55,24,20,19,14,24,5,17,56,49,2,20,42,54,69,5,16,0,20,65,40,9,64,5,7,21,24,27,10,27,0
Ham_Hamlet,659,1003,3129,621,297,892,634,194,1501,1261,1044,796,607,695,330,728,1953,1069,123,925,1400,1358,2364,272,580,38,575,1500,1641,294,2398,200,200,779,700,840,434,1059,9
Ham_Horatio,120,138,544,147,45,193,87,30,362,228,173,127,100,103,52,135,402,191,23,145,272,256,398,46,89,7,112,325,300,31,467,40,35,144,131,166,58,163,3
Ham_Laertes,70,95,397,89,32,136,83,30,203,143,137,100,76,104,32,93,244,120,18,94,207,192,322,23,79,13,57,193,210,27,306,28,12,91,94,89,51,132,2
Ham_MESSENGERS.1,4,9,24,7,2,3,5,1,11,9,3,7,3,4,2,5,12,6,0,9,12,4,14,5,2,0,4,8,11,3,16,0,0,3,4,6,3,7,0
Ham_MESSENGERS.2,1,3,7,6,0,4,2,0,4,9,4,3,4,1,1,3,3,7,1,2,6,10,3,0,1,0,0,6,6,0,8,0,0,2,3,2,1,3,0
Ham_Marcellus,30,30,111,47,13,43,21,9,68,45,32,30,31,24,13,29,78,33,4,34,61,53,90,12,31,2,17,71,74,13,107,7,5,23,25,38,6,29,0
Ham_Ophelia,68,84,257,99,31,106,66,15,222,95,93,55,70,43,39,107,166,120,5,72,155,157,218,24,77,1,43,166,130,23,199,23,22,74,62,87,49,137,0
Ham_Osric,23,35,98,23,2,26,11,2,53,25,28,30,17,19,13,34,81,47,10,35,45,39,71,12,10,0,14,61,53,7,70,10,9,21,24,21,18,33,1
Ham_PLAYERS.0.1,1,2,2,3,0,2,0,0,1,2,0,2,0,1,0,2,2,1,0,0,0,1,2,0,1,0,1,4,2,0,2,0,0,0,1,3,1,0,0
Ham_PLAYERS.1,17,32,105,32,11,19,21,7,68,39,30,19,17,26,7,31,63,26,5,23,51,39,83,12,11,0,21,57,61,7,64,5,6,16,19,26,2,40,0
Ham_PLAYERS.King,18,17,97,25,22,24,20,7,70,33,44,37,15,28,11,16,44,41,6,18,53,24,92,4,16,5,18,57,50,11,78,15,5,23,35,33,5,43,0
Ham_PLAYERS.Lucianus,2,8,15,1,1,7,3,3,12,3,4,6,0,4,2,2,9,9,1,9,8,6,11,3,2,0,4,8,10,0,11,3,0,1,1,2,1,4,0
Ham_PLAYERS.Prologue,0,1,5,4,1,0,1,0,2,0,2,1,1,2,1,2,2,6,1,1,2,1,3,2,0,0,2,7,3,1,4,0,0,2,0,1,2,0,0
Ham_PLAYERS.Queen,9,11,86,8,4,20,18,5,41,15,28,12,15,21,7,11,45,25,3,22,25,35,65,4,16,2,11,49,48,1,58,5,1,13,20,17,6,23,0
Ham_Polonius,137,217,668,167,49,256,158,39,397,273,240,161,116,154,71,190,453,300,30,184,348,338,514,61,120,3,93,372,374,47,574,41,40,225,167,171,135,223,3
Ham_Reynaldo,2,7,7,13,0,17,1,0,23,3,7,1,3,1,4,2,9,2,1,3,18,15,11,1,3,0,0,16,4,1,8,0,5,0,3,6,0,3,0
Ham_Rosencrantz,44,39,207,58,11,55,33,13,120,87,70,37,42,33,15,34,112,58,7,53,89,87,153,13,39,2,31,114,89,15,144,15,4,53,38,57,37,53,3
Ham_SAILORS.0.1,2,7,3,3,1,1,4,0,3,2,4,6,3,3,1,3,4,3,0,1,5,6,4,0,2,0,1,5,5,2,6,0,0,3,0,1,3,5,0
Ham_SOLDIERS.FORTINBRAS.Captain,6,5,19,7,1,5,3,1,14,6,4,3,8,6,6,1,13,8,0,2,12,4,18,1,7,0,7,16,8,2,19,1,2,9,5,8,4,1,0
Ham_Voltemand,8,13,38,12,10,6,9,3,18,11,19,14,7,14,9,12,37,22,4,11,17,13,45,3,12,2,12,32,29,4,37,3,1,14,13,11,7,26,0
JC_Antony,161,204,643,132,69,179,161,34,388,272,240,197,111,133,50,171,410,309,29,162,313,281,547,49,139,8,120,376,420,65,534,37,46,217,163,181,112,311,4
JC_Artemidorus,10,9,33,5,6,12,6,2,16,18,15,15,8,7,5,7,28,19,1,9,18,12,28,2,2,0,2,23,29,1,44,1,3,9,13,7,3,19,0
JC_Brutus,350,464,1320,279,169,462,312,85,754,557,553,390,209,323,141,353,806,626,52,367,650,584,1128,103,273,18,276,761,794,136,1076,83,102,363,306,387,181,493,1
JC_COMMONERS.Carpenter,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
JC_COMMONERS.Cobbler,10,13,24,4,3,16,10,2,17,11,13,23,10,5,3,5,20,15,3,10,13,17,27,0,4,1,6,16,22,3,27,0,1,17,6,14,7,13,0
JC_Caesar,63,110,262,62,25,84,64,19,162,113,125,77,56,71,21,75,166,157,6,74,138,136,239,19,48,2,42,163,170,29,250,28,18,69,47,85,29,117,0
JC_Calphurnia,17,12,56,18,8,14,8,2,44,23,20,9,9,11,5,13,31,27,0,16,19,17,54,5,8,1,8,38,42,3,35,8,1,11,11,15,12,23,0
JC_Casca,60,86,261,58,20,88,50,16,179,108,124,75,43,76,25,106,180,137,6,71,111,99,238,27,55,5,67,138,155,14,228,29,27,72,50,81,35,106,0
JC_Cassius,215,315,923,192,103,298,258,49,551,385,375,303,162,235,96,224,620,384,39,220,418,406,780,76,202,8,171,564,585,80,787,64,67,285,223,293,158,361,3
JC_Cicero,3,3,17,4,0,6,3,0,6,7,8,5,1,4,2,1,11,6,0,6,5,9,13,3,3,0,3,9,11,1,13,4,2,7,3,5,4,8,0
JC_Cinna,8,10,27,6,6,9,10,0,18,15,8,7,7,9,3,7,16,16,2,7,11,7,28,0,9,0,5,24,20,0,31,2,1,13,3,6,11,14,0
JC_CinnaPoet,3,17,24,4,0,20,5,3,16,8,11,12,3,8,2,1,12,18,1,4,16,18,17,4,5,0,4,14,8,0,20,4,0,7,3,10,2,11,0
JC_Decius,10,25,72,14,4,28,24,7,43,30,40,27,19,22,11,27,61,46,1,18,46,43,60,7,15,1,13,49,56,7,74,3,1,26,13,25,11,45,2
JC_Flavius,13,8,59,18,10,10,12,3,27,33,21,11,14,9,8,7,33,20,2,14,26,23,34,6,14,0,9,34,27,3,51,2,3,17,14,19,12,18,0
JC_Lepidus,3,3,7,1,0,4,0,0,3,0,1,1,0,1,0,2,3,2,0,3,3,1,10,0,0,0,1,3,4,3,5,0,0,3,1,1,2,2,0
JC_Ligarius,15,8,33,3,3,11,13,0,14,11,7,7,4,7,3,6,15,8,1,9,11,16,21,2,7,1,4,17,21,0,27,1,2,7,7,7,3,4,0
JC_Lucius,11,15,38,19,2,29,6,2,44,21,18,16,8,9,1,9,35,16,0,10,24,28,39,6,8,0,9,40,26,3,34,5,4,14,5,11,8,13,0
JC_Marullus,22,16,60,13,13,10,15,3,32,23,20,14,18,8,5,16,24,22,1,15,23,24,53,4,12,1,18,40,36,5,64,2,1,34,11,17,24,23,0
JC_Messenger,1,2,13,0,1,1,3,0,4,2,4,1,0,0,1,1,4,7,1,1,5,4,8,2,1,0,2,3,2,1,5,1,0,2,1,0,1,3,0
JC_Metellus,3,12,31,9,4,8,10,2,20,8,12,13,2,6,4,15,19,19,2,2,13,17,25,2,8,2,7,22,24,4,23,3,2,6,11,7,3,17,0
JC_Octavius,20,31,90,24,8,24,19,1,54,34,31,27,12,14,8,21,50,34,4,27,42,28,72,4,17,1,20,53,54,4,88,5,5,34,19,26,16,25,0
JC_PLEBEIANS,1,9,28,0,2,7,10,0,6,7,8,5,3,3,1,9,12,22,1,5,24,7,19,0,7,0,4,13,22,1,24,0,0,6,5,14,2,4,0
JC_PLEBEIANS.0.1,6,16,71,2,8,13,25,1,21,21,16,12,11,11,1,29,37,46,1,11,36,20,45,3,16,0,12,36,48,2,48,0,0,11,7,26,3,19,0
JC_PLEBEIANS.0.2,5,30,52,3,3,15,17,3,21,23,27,25,8,12,5,22,36,54,2,12,47,23,41,4,17,0,11,39,48,1,46,1,1,13,11,32,4,22,0
JC_PLEBEIANS.0.3,3,20,59,4,4,11,22,2,19,16,24,16,11,9,3,24,32,34,1,13,45,24,44,1,18,1,9,33,46,2,47,0,0,20,8,23,6,18,0
JC_PLEBEIANS.0.4,12,19,58,7,8,8,23,1,21,12,19,18,11,8,4,29,38,41,1,15,35,23,48,3,12,0,9,45,36,3,55,1,1,12,11,25,5,27,0
JC_Pindarus,12,10,20,11,7,14,5,1,12,10,6,10,4,16,1,11,12,7,1,5,16,17,26,0,9,1,3,23,13,3,23,0,2,3,5,4,3,6,0
JC_Poet,1,4,13,3,0,2,5,1,5,4,7,2,3,3,2,1,6,11,3,0,6,10,13,1,2,0,0,8,5,4,10,2,2,5,2,2,4,7,0
JC_Popilius,0,0,1,1,0,3,0,0,1,0,3,1,2,1,0,0,1,0,0,0,1,1,1,0,0,0,1,4,0,1,2,1,0,1,1,2,2,1,0
JC_Portia,37,54,192,53,19,71,48,11,100,62,61,37,26,34,17,54,114,65,5,59,54,93,154,20,25,5,28,114,111,13,177,11,21,71,35,67,45,51,1
JC_Publius,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,1,0,0,1,1,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,1,0
JC_SERVANTS.ANTONY.1,10,12,38,3,2,9,15,2,26,8,7,11,9,9,0,9,22,19,0,3,23,17,27,3,7,1,2,17,26,1,26,4,0,9,10,6,1,16,0
JC_SERVANTS.CAESAR.1,3,2,7,5,0,4,1,0,6,5,1,2,3,4,0,2,5,1,0,2,5,2,6,2,0,0,1,6,2,0,8,2,2,2,2,3,1,1,0
JC_SERVANTS.OCTAVIUS.1,4,3,17,1,2,6,3,0,13,2,3,6,4,0,2,7,10,11,0,5,5,11,10,1,4,0,0,11,11,0,10,2,0,6,6,2,1,9,0
JC_SOLDIERS.ANTONY.0.1,1,0,10,2,1,2,3,0,2,3,2,2,0,0,0,1,3,3,1,1,6,3,5,0,1,0,1,6,3,0,5,0,0,3,0,1,1,5,0
JC_SOLDIERS.ANTONY.0.2,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2,0,1,0,0,2,1,0,3,0,0,2,0,0,0,1,0
JC_SOLDIERS.BRUTUS.0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.Cato,4,4,15,1,2,6,3,0,8,4,2,1,6,3,1,6,4,5,0,8,6,9,11,0,7,0,1,8,7,0,11,1,1,2,4,4,0,2,0
JC_SOLDIERS.BRUTUS.Claudius,0,1,1,5,0,5,1,0,7,0,0,0,0,0,0,0,2,2,0,0,5,4,2,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0
JC_SOLDIERS.BRUTUS.Clitus,2,5,10,8,1,12,4,0,8,7,4,3,3,8,1,4,10,6,0,5,18,7,9,0,6,0,0,14,5,1,12,0,1,2,4,4,0,6,0
JC_SOLDIERS.BRUTUS.Dardanus,0,1,2,0,0,1,0,1,3,0,0,0,0,0,0,2,2,2,0,2,3,1,0,0,1,0,0,0,1,1,1,0,1,2,0,0,0,0,0
JC_SOLDIERS.BRUTUS.Lucilius,10,17,53,6,7,14,20,3,34,23,14,10,11,16,4,13,31,23,1,15,21,21,45,4,12,0,3,36,32,5,40,3,2,22,7,10,7,13,0
JC_SOLDIERS.BRUTUS.Messala,14,27,63,16,6,26,17,2,40,29,27,25,13,8,6,15,40,23,6,11,28,25,54,7,17,0,11,48,47,6,73,10,5,15,20,7,7,26,0
JC_SOLDIERS.BRUTUS.Strato,5,4,12,4,0,4,4,0,10,3,6,7,3,9,1,7,10,5,1,5,7,9,12,1,3,0,1,11,5,0,5,2,0,5,3,2,4,2,0
JC_SOLDIERS.BRUTUS.Titinius,21,8,44,11,12,24,14,0,46,28,15,9,11,6,10,17,45,28,3,15,27,18,39,6,11,1,4,37,37,1,44,5,3,12,15,15,2,25,0
JC_SOLDIERS.BRUTUS.Varro,1,2,3,8,0,6,1,1,10,0,1,1,0,0,0,0,4,4,0,1,10,5,5,1,2,0,2,6,3,1,2,1,0,1,0,4,2,2,1
JC_SOLDIERS.BRUTUS.Volumnius,2,2,3,5,0,3,0,0,4,1,2,0,0,3,0,0,0,0,0,0,3,3,4,0,1,0,0,5,4,0,4,0,0,0,0,1,0,1,0
JC_Soothsayer,8,16,25,5,4,9,9,5,13,12,10,9,8,6,7,8,14,23,0,6,17,19,19,2,8,1,5,15,20,1,33,3,3,12,6,5,1,15,0
JC_Trebonius,2,7,7,2,2,8,3,1,12,4,7,5,2,7,0,7,17,3,0,1,9,6,13,0,2,0,1,12,6,2,14,0,0,3,2,6,1,9,0
Jn_Arthur,45,83,216,50,20,115,66,12,146,73,78,69,43,56,32,66,156,91,5,62,112,121,207,30,48,3,39,123,116,16,201,15,35,90,55,74,77,80,0
Jn_Austria,12,21,75,18,6,18,13,6,29,41,25,18,8,22,2,10,48,17,3,24,37,23,50,8,14,1,19,42,42,5,49,3,6,9,12,21,4,21,1
Jn_Bastard,239,381,1098,247,152,352,271,56,647,443,360,316,195,268,117,285,617,396,52,289,533,434,876,103,154,17,207,596,597,90,822,95,60,248,237,257,125,365,5
Jn_Bigot,1,0,18,4,6,1,4,0,11,8,6,6,4,4,2,3,12,5,1,3,8,8,12,1,3,0,1,12,7,0,12,0,0,7,4,6,1,2,0
Jn_Blanche,16,33,66,14,11,43,20,9,40,52,24,21,18,18,5,20,63,33,3,16,46,44,63,10,12,0,15,35,39,12,60,9,2,21,16,29,7,28,1
Jn_CITIZENS.0.1,26,52,132,22,30,28,44,18,73,55,34,43,19,47,16,31,97,73,4,40,71,42,117,20,25,2,26,73,74,19,117,17,8,42,33,44,17,49,0
Jn_Chatillion,15,30,99,21,5,24,16,7,48,44,27,26,19,33,6,25,59,30,7,17,40,36,67,14,8,2,17,65,63,5,65,6,2,19,25,12,5,35,1
Jn_Constance,130,172,486,127,90,196,152,55,331,266,178,144,110,152,73,134,350,216,31,141,268,229,445,59,104,14,106,312,279,42,411,46,38,120,109,139,33,191,0
Jn_Dauphin,69,108,337,82,45,106,82,22,199,132,98,93,76,81,33,75,183,125,18,86,154,131,260,31,54,7,63,196,171,33,255,35,11,70,74,86,27,97,1
Jn_EXECUTIONERS.0.1,0,1,5,2,1,2,3,1,5,1,2,0,0,1,0,1,1,4,0,0,2,2,1,0,1,0,2,4,2,0,4,0,0,1,0,2,1,1,0
Jn_Essex,1,2,9,0,0,4,2,0,3,4,1,2,1,1,0,2,2,5,4,3,2,4,4,0,0,0,1,6,4,1,6,0,0,3,1,0,1,1,0
Jn_Gurney,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
Jn_HERALDS.ENGLISH,5,8,23,8,2,5,4,3,17,14,10,11,5,5,6,5,27,4,3,9,17,9,20,7,6,1,5,18,16,3,19,2,0,4,8,5,4,9,0
Jn_HERALDS.FRENCH,6,9,31,5,1,5,7,2,23,8,8,12,7,4,5,7,19,8,0,10,17,9,27,9,4,0,5,16,10,1,14,5,1,7,7,4,4,10,0
Jn_Hubert,57,82,249,71,27,120,61,19,154,107,93,68,35,64,16,75,166,94,10,76,131,114,231,31,37,7,50,152,137,17,210,28,13,72,51,81,51,72,3
Jn_KingJohn,167,265,932,208,157,282,218,43,551,411,307,235,164,236,89,228,563,349,38,250,406,367,746,91,133,11,191,524,468,73,667,83,42,206,194,226,109,289,5
Jn_KingPhilip,75,123,430,85,65,73,95,26,228,180,142,121,89,89,57,87,268,155,39,104,248,117,335,48,65,11,97,239,243,37,312,27,19,96,109,105,38,140,2
Jn_LadyFaulconbridge,14,8,22,6,8,16,10,4,18,20,8,15,7,6,2,8,17,6,2,4,6,13,31,3,5,1,2,22,26,2,25,0,0,9,5,9,0,11,0
Jn_MESSENGERS.ENGLISH.1,12,10,42,16,4,21,11,4,38,21,13,14,8,18,6,6,23,24,3,9,23,16,35,3,6,0,11,36,18,2,28,2,3,8,11,10,7,16,0
Jn_MESSENGERS.FRENCH.1,3,3,10,5,2,4,1,1,7,3,3,2,3,2,3,3,13,0,0,4,6,2,11,3,2,0,4,8,9,2,6,0,1,3,2,6,2,6,1
Jn_Melun,13,13,89,26,5,31,24,4,48,38,27,13,19,27,6,19,73,37,2,23,41,32,71,12,9,1,10,49,52,7,50,8,3,22,28,24,15,21,0
Jn_Pandulph,84,116,371,79,52,69,72,40,161,163,131,93,73,87,39,77,198,122,25,96,176,105,321,34,77,1,87,193,200,29,296,34,17,72,79,76,33,103,0
Jn_Pembroke,23,48,175,41,17,33,46,19,107,84,68,40,32,41,10,52,127,54,9,46,82,43,121,15,24,3,36,85,107,12,135,17,10,45,37,47,25,53,2
